date,legs,routes,single_leg_routes,multi_leg_routes,round_trip_routes,economic_multileg_routes,cross_venue_routes,cross_venue_share,cross_venue_usd_share,cross_venue_share_unfiltered,cross_venue_usd_share_unfiltered,round_trip_share_of_multileg,round_trip_usd_share_of_multileg,economic_multileg_usd,cross_venue_usd,total_usd,venues_active
2020-07-14,28675,24418,20825,3593,362,3231,11,0.0034045187248529867,0.015079810129265724,0.004453103256331756,0.020856254341248937,0.10075146117450598,0.0697645966478438,2507189.000285548,37807.93408248961,26545190.237989433,2
2020-07-15,28300,24158,20664,3494,287,3207,17,0.005300904271905207,0.03089718521572079,0.009730967372638809,0.06197348970002534,0.08214081282198053,0.08989181985916286,3038057.887458438,93867.43724488479,28171167.612676237,2
2020-07-16,27791,23627,20035,3592,321,3271,19,0.005808621216753286,0.02346505539285552,0.010857461024498886,0.04414450049510028,0.0893652561247216,0.08352023890439751,2866292.9353414923,67257.72249993857,27147224.785534568,2
2020-07-17,39235,33131,28042,5089,505,4584,23,0.005017452006980803,0.018693460256828293,0.006484574572607585,0.024834215988078657,0.09923364118687365,0.07450359217605994,3960751.8919163872,74040.15807869646,41323594.830558166,2
2020-07-18,42429,35976,30562,5414,524,4890,21,0.004294478527607362,0.020207401545436623,0.0066494274104174364,0.037501237965818494,0.0967861100849649,0.09066280693584035,4663659.470736152,94240.43959634384,48112435.11291425,2
2020-07-19,51451,43277,36439,6838,874,5964,50,0.008383635144198525,0.05059104283960807,0.010383152968704299,0.05744962684609807,0.12781515062883883,0.10012582470710427,5817957.468312069,294336.5355183936,55180459.14390631,2
2020-07-20,49593,41803,35320,6483,797,5686,28,0.004924375659514597,0.02715582025601484,0.006015733456732994,0.032290286318148564,0.12293691192349221,0.09000793999102273,6389551.697035385,173513.5174012075,61590324.77696544,2
2020-07-21,47416,40346,34437,5909,764,5145,13,0.0025267249757045676,0.014566809101895797,0.004907767811812489,0.022865385281891155,0.12929429683533591,0.10511543944173077,5654985.126305301,82375.08880894941,55025198.07562533,2
2020-07-22,51088,43378,37025,6353,787,5566,5,0.0008983111749910168,0.002143264783785824,0.003935148748622698,0.01420522142069727,0.12387848260664253,0.12438462230803513,5428252.675818582,11634.182797573134,65091732.71387918,2
2020-07-23,48661,41018,34610,6408,662,5746,20,0.003480682213713888,0.019153798057400872,0.005461922596754058,0.029095117603217233,0.1033083645443196,0.14819969646021977,6378067.832302992,122164.22325633604,72212422.86047283,2
2020-07-24,52619,44292,37313,6979,973,6006,36,0.005994005994005994,0.025837149632904066,0.010603238286287434,0.042787411357890597,0.13941825476429287,0.21503613324412435,7860576.030564006,203094.87910250132,77327737.02962925,2
2020-07-25,59577,50416,42640,7776,1114,6662,25,0.003752626838787151,0.023590571840702314,0.006558641975308642,0.028996919002688828,0.143261316872428,0.2612965252616993,9878449.021822128,233038.26132401044,104108840.07594755,2
2020-07-26,58817,49439,41560,7879,996,6883,19,0.0027604242336190616,0.008988044568408972,0.008122858230739941,0.031026015866791296,0.12641198121589034,0.13213145788184544,13044696.647821825,117246.31485199767,108131232.90729146,2
2020-07-27,63655,53973,45883,8090,795,7295,18,0.002467443454420836,0.014222636953889535,0.007663782447466007,0.03522813760173311,0.09826946847960445,0.10116759646570529,13268771.560870169,188716.9207343506,141174790.79224196,2
2020-07-28,53272,44914,37869,7045,794,6251,20,0.003199488081906895,0.012514297586366695,0.0075230660042583395,0.03747440573990263,0.1127040454222853,0.10967089739524759,11702473.007348407,146448.22971038157,94210802.81451616,2
2020-07-29,60730,50431,41897,8534,1293,7241,14,0.0019334346084794918,0.009852688127465184,0.005507382235762831,0.025375611622178794,0.15151160065619873,0.13172172269157206,12570804.178496882,123856.21308216597,110211812.64015892,2
2020-07-30,64874,54808,46294,8514,1215,7299,25,0.0034251267296889986,0.033169852620838804,0.005637773079633545,0.037122077498252665,0.1427061310782241,0.16739316254996583,12430975.051361393,412333.6103869815,125992683.0044584,2
2020-07-31,82316,71745,62661,9084,1305,7779,16,0.002056819642627587,0.010881850048336512,0.005284015852047556,0.02463893995630012,0.14365918097754293,0.17824252446463654,10572662.159802446,115050.12423469186,127187686.28110696,2
2020-08-01,69936,60256,52131,8125,1364,6761,21,0.0031060494009761868,0.021440571652433855,0.0064,0.03987225053746776,0.1678769230769231,0.17789532543377456,9264010.533711381,198625.68163694086,106657811.79045948,2
2020-08-02,56212,47756,40539,7217,842,6375,19,0.002980392156862745,0.017535360187920054,0.007482333379520576,0.04722473140783526,0.11666897602882084,0.1364563279362266,9537368.076286387,167241.184462452,94838806.1925165,2
2020-08-03,67024,57347,49108,8239,1054,7185,29,0.004036186499652053,0.023967984566069977,0.007282437188979245,0.04216417383660575,0.1279281466197354,0.15268282676337105,9684702.181554012,232122.79241447078,93697598.76099601,2
2020-08-04,66590,55804,46829,8975,1167,7808,19,0.0024334016393442624,0.014299130404786408,0.003788300835654596,0.0225631880156264,0.13002785515320334,0.1528986648434154,10061697.77288993,143873.5285481021,85594384.42348492,2
2020-08-05,70881,59900,50634,9266,1094,8172,13,0.0015907978463044542,0.01062846189014263,0.003561407295488884,0.022761784497393227,0.11806604791711633,0.15688873617011873,9399171.614921547,99898.73730810403,82877811.07286316,2
2020-08-06,69860,58815,49424,9391,1195,8196,10,0.0012201073694485115,0.008908657013734526,0.0026621233095516983,0.01584654203810588,0.1272494941965712,0.14820470708540753,11062984.58081434,98556.33517870857,86231357.49284437,2
2020-08-07,89593,72709,58877,13832,1664,12168,11,0.0009040105193951348,0.0055200002499266815,0.0018796992481203006,0.012508722201223397,0.12030075187969924,0.15877667065544673,19494152.018029302,107607.72401163047,118030196.00102985,2
2020-08-08,97567,80726,66640,14086,1593,12493,9,0.0007204034259185143,0.002354414256883565,0.0017038193951441148,0.009722387512822693,0.11309101235269062,0.11739507311870259,19580326.634912215,46100.20018367432,120930747.39324394,2
2020-08-09,115575,96968,81331,15637,2022,13615,6,0.0004406904149834741,0.0034488912732286736,0.0015987721429941806,0.01038790104813151,0.1293086909253693,0.1413427072316691,19607463.788400505,67624.01074996173,154490627.56796086,2
2020-08-10,122007,103934,88335,15599,1879,13720,16,0.0011661807580174927,0.024448836513514746,0.003589973716263863,0.046363256284717325,0.12045643951535355,0.2969922143147712,26811064.526862472,655499.3333705552,219554446.02574396,2
2020-08-11,113795,97032,82502,14530,1528,13002,10,0.0007691124442393477,0.005641793117416711,0.0022023399862353753,0.014380081367086869,0.10516173434273916,0.11568405426981604,21758122.441156194,122754.82543642509,172799178.70826653,2
2020-08-12,116041,97350,81374,15976,2075,13901,28,0.0020142435795985902,0.010214416601797957,0.00456935403104657,0.02249657224715378,0.12988232348522785,0.2001649212598341,35629748.90182531,363937.09870069695,304428816.22385013,2
2020-08-13,102932,85895,72114,13781,2139,11642,42,0.0036076275554028517,0.01956491941623132,0.007619185835570713,0.04506850497862855,0.1552137000217691,0.22409160362552638,26121442.063280307,511063.9090038344,253837925.16633844,2
2020-08-14,103615,87389,73770,13619,1708,11911,25,0.0020989001763076147,0.019829137889607204,0.006241280563918056,0.04577088375806417,0.12541302591967105,0.15692076756405962,24052675.77368539,476943.8245304222,217101556.39154625,2
2020-08-15,97268,81107,67450,13657,1959,11698,23,0.0019661480594973498,0.008963716361489094,0.004905909057626126,0.023110878767229684,0.14344292304312806,0.14569675461443074,20970204.318228684,187970.9635510757,177506702.5656549,2
2020-08-16,114584,95861,80105,15756,2136,13620,31,0.002276064610866373,0.008825080600265621,0.004379284082254379,0.018244454343374468,0.13556740289413557,0.13714535037959308,22144375.153496217,195425.8955721235,192048051.36385453,2
2020-08-17,107342,89394,74089,15305,2102,13203,45,0.0034083162917518746,0.01977357204866821,0.005815093106827834,0.029730767200823873,0.1373407383208102,0.14476795233962164,25730727.21185196,508788.3883881824,208451178.55408674,2
2020-08-18,128356,106292,87628,18664,2560,16104,28,0.0017386984600099354,0.009110157084526,0.0032147449635662236,0.016500266654496047,0.13716245177882555,0.17841128686367924,31622794.014910195,288088.62092744047,242709394.99561292,2
2020-08-19,107631,89712,74680,15032,2194,12838,27,0.002103131328867425,0.010588091254634568,0.004590207557211283,0.025314309533023643,0.14595529536987759,0.18703868073635027,27114578.165828772,287091.627950717,243177396.8393803,2
2020-08-20,118915,97058,79002,18056,3264,14792,40,0.0027041644131963224,0.015138738256022572,0.00448604342046965,0.021560832358752578,0.18077093486929552,0.2247537336230843,27848851.224357568,421596.46941646293,246665423.41405925,2
2020-08-21,124265,103350,85222,18128,2660,15468,32,0.002068787173519524,0.012288138160954955,0.004744042365401589,0.023646314470969137,0.14673433362753752,0.20254497069614347,32977366.582311712,405230.4367479052,250905929.0805161,2
2020-08-22,112003,91337,73549,17788,2433,15355,23,0.001497883425594269,0.008053041449839581,0.003485495839892062,0.01800897456210668,0.13677760287834495,0.15481721347271374,25557827.927869074,205818.2476709973,173289002.5896533,2
2020-08-23,122667,99240,79183,20057,2825,17232,13,0.0007544103992571959,0.007003757479007304,0.0019444582938624919,0.014069539810770743,0.14084858154260357,0.18972681525392857,23851248.112812713,167048.35735377087,161188820.7448684,2
2020-08-24,132378,107612,86524,21088,1985,19103,21,0.0010993037742762918,0.010712661227965005,0.002323596358118361,0.018164789095092677,0.0941293626707132,0.12638335859841743,29812414.102577366,319370.2926687177,205946009.33059114,2
2020-08-25,118019,96348,77848,18500,1991,16509,21,0.0012720334363074686,0.02307997262751797,0.0026486486486486487,0.03465861599125825,0.10762162162162162,0.1367468283453288,29324312.186973218,676804.3225961335,192370528.11028212,2
2020-08-26,124219,101818,82577,19241,1772,17469,15,0.000858663918942126,0.0041011286125173865,0.0019749493269580584,0.010447840602172881,0.09209500545709683,0.11142685455550627,30411800.706611708,124722.70603606175,199026916.12221232,2
2020-08-27,112751,92484,75292,17192,1715,15477,12,0.0007753440589261484,0.0016225630293094716,0.00180316426244765,0.004758070440114195,0.0997557003257329,0.05844485442576381,50860917.11703408,82525.04375087276,198038145.21048266,2
2020-08-28,119099,97657,79174,18483,1963,16520,65,0.003934624697336562,0.031364388140509375,0.0064924525239409185,0.04520757084375402,0.10620570253746686,0.15083759839525887,33657683.329148814,1055652.6438457752,240248984.66520354,2
2020-08-29,140174,113183,89411,23772,2964,20808,35,0.0016820453671664744,0.013710144997598499,0.0030708396432778057,0.021169735358884285,0.12468450277637556,0.16433783492028173,50262547.52583389,689106.8145278683,312912326.88789546,2
2020-08-30,173884,140428,111691,28737,3498,25239,71,0.0028131066999484925,0.03406675597405027,0.0036190277342798482,0.03388321321641877,0.12172460590875875,0.18640100946419214,87360405.08510986,2976085.6018286175,480230168.1018092,2
2020-08-31,167112,140386,116389,23997,2676,21321,34,0.0015946719197035787,0.022377182607584062,0.0024586406634162605,0.027500168970930147,0.1115139392424053,0.21020364916978526,83309370.24164176,1864228.9908200472,593450218.787385,2
2020-09-01,167437,138347,113178,25169,3826,21343,57,0.002670664854987584,0.03810233036686641,0.003496364575469824,0.03994904636371995,0.15201239620167667,0.2682869120854225,128634902.8189914,4901289.563918965,930202234.8818047,2
2020-09-02,169880,138862,112071,26791,2803,23988,54,0.0022511255627813906,0.03662084004554442,0.00391922660594976,0.05036060834447107,0.10462468739502072,0.23103898078515867,146957698.58027035,5381714.37316941,890744071.484103,2
2020-09-03,168004,136635,109452,27183,3332,23851,77,0.0032283761687141002,0.03538789018687906,0.004819188463377847,0.053097851207198364,0.12257661038148843,0.22772221589652225,141678709.6806902,5013710.619998984,847586259.8249159,2
2020-09-04,138835,109881,84844,25037,3029,22008,72,0.003271537622682661,0.04081857640192131,0.004673083835922834,0.051664021819064085,0.12098094819666894,0.16716594415342145,107628846.99175361,4393256.313983593,551379528.1523596,3
2020-09-05,143853,111946,84355,27591,2792,24799,122,0.004919553207790636,0.04935768726602355,0.007719908665869305,0.07998459162566765,0.10119241781740422,0.15491266544156446,154175909.46181774,7609766.323171161,805268080.3495831,3
2020-09-06,137759,107546,81485,26061,3119,22942,96,0.0041844651730450705,0.026522132083749785,0.007904531675683972,0.05118316805515771,0.11968074901193354,0.19662859829345947,127319732.50767155,3376790.762436156,584266549.4693363,3
2020-09-07,127697,100009,75913,24096,2766,21330,53,0.002484763244256915,0.01815763093782157,0.004855577689243028,0.03870728939046288,0.11479083665338645,0.11789974139714128,97472455.65126348,1769868.8763188228,416215012.31020784,3
2020-09-08,125043,97958,74278,23680,2856,20824,45,0.0021609681137149442,0.021601462183044238,0.004011824324324324,0.03819213638300694,0.12060810810810811,0.13158210270801718,78443420.64460337,1694492.5845630313,379993196.30090344,3
2020-09-09,128879,100947,76343,24604,3438,21166,68,0.0032126996125862234,0.02123119323927189,0.026215249552918225,0.07943409243452032,0.13973337668671762,0.16041461727641904,96013482.99230294,2038480.8109851286,448003390.8340789,3
2020-09-10,140500,108748,81541,27207,4881,22326,229,0.010257099346053929,0.11695452412732107,0.09060168339030397,0.28021581872396595,0.1794023596868453,0.306668073188523,126037782.4778078,14740688.871754818,612169697.925892,3
2020-09-11,135137,105701,80305,25396,4387,21009,199,0.009472130991479841,0.06933016852482418,0.07694125059064419,0.2196464748713012,0.17274373917152308,0.28244122415339434,93343898.34890218,6471548.203293446,503737359.9606326,3
2020-09-12,151057,117398,88788,28610,5141,23469,211,0.008990583322680984,0.09777561596190107,0.07389024816497729,0.2274446950613054,0.17969241523942678,0.2934740235562583,91903016.46607484,8985874.043727204,481964027.1356476,3
2020-09-13,145043,113045,85587,27458,4582,22876,258,0.011278195488721804,0.34200544421688595,0.07251074368125865,0.3671996805320016,0.1668730424648554,0.4080450586646533,132349659.87213704,45264304.21652399,699822520.3627684,3
2020-09-14,154027,118651,88855,29796,4491,25305,201,0.007943094250148192,0.10104410055984991,0.06222311719693919,0.24623396373789583,0.15072492952074104,0.27742082924740374,112379495.37517843,11355285.031554718,591907215.0226216,3
2020-09-15,164221,124940,92030,32910,5131,27779,209,0.007523668958565823,0.12364740757269099,0.06019446976602856,0.2583037110101836,0.1559100577332118,0.26262072889537774,104970870.53080422,12979376.011782527,552640524.4314662,3
2020-09-16,155585,119456,89108,30348,4711,25637,277,0.01080469633732496,0.1740470763369143,0.06399103730064584,0.3002050627306778,0.15523263477000132,0.24949313375876156,99705728.69071765,17353490.572661,489462920.3586954,3
2020-09-17,150243,124192,101249,22943,2318,20625,174,0.008436363636363636,0.0963304547337235,0.04772697554809746,0.2057951704388511,0.10103299481323279,0.19895567743957354,116007459.18340123,11175051.295640908,716913921.3762248,3
2020-09-18,166386,131334,100335,30999,3414,27585,165,0.005981511691136488,0.0642747302520473,0.04154972741056163,0.13572410559122294,0.11013258492209427,0.15330801666603847,129676102.92766565,8334896.535812432,696032769.4441335,3
2020-09-19,171880,133922,100966,32956,5046,27910,232,0.008312432819777858,0.08792180777530391,0.05710644495691225,0.16288642185258626,0.15311324189828862,0.1789463075458415,102779895.68963149,9036594.231989566,649756314.292349,3
2020-09-20,163406,127085,95615,31470,4622,26848,220,0.008194278903456496,0.1087307347769827,0.048077534159517,0.05210232676554756,0.14687003495392437,0.7482697558422905,88786416.15969077,9653812.267258147,706979492.3518713,3
2020-09-21,158400,122007,90540,31467,4312,27155,261,0.009611489596759344,0.1266782708839541,0.04887660088346522,0.2200169775005587,0.13703244669018336,0.19615197627657807,101915657.5107517,12910499.269463295,520730985.8747618,3
2020-09-22,174213,134372,100157,34215,5296,28919,196,0.00677755109097825,0.08548852876090443,0.04164839982463832,0.15953308145579137,0.15478591261142774,0.17595472303139598,73084073.12746038,6247849.887520939,379380000.16576874,3
2020-09-23,171908,131496,97295,34201,4924,29277,295,0.010076169006387267,0.11439158239345393,0.05052483845501594,0.20237869783942064,0.14397239846788107,0.16562473346512552,90768571.13225438,10383160.48341136,462444948.38997513,3
2020-09-24,152115,116811,86946,29865,4649,25216,253,0.010033312182741116,0.0941399172435497,0.052435961828227025,0.18127415384762224,0.15566716892683743,0.1891759122112758,66094062.118979335,6222089.538170747,377599336.88874876,3
2020-09-25,158422,120992,89454,31538,4601,26937,243,0.009021049114600735,0.08065706453736854,0.04470797133616589,0.15141449491477424,0.14588750079269452,0.16903492531267766,58552795.3446176,4722696.592954154,338822887.246069,3
2020-09-26,153980,119429,90305,29124,4371,24753,165,0.006665858683795904,0.07251956440043716,0.04188985029528911,0.15650978137302307,0.15008240626287597,0.18403512099657146,50883000.961593635,3690013.065121796,314722840.37704146,3
2020-09-27,156982,124603,96896,27707,4303,23404,159,0.006793710476841566,0.08159683000115177,0.045367596636229114,0.1649776124086017,0.15530371386292272,0.16517733596769377,56949210.2933753,4646875.031008387,339955253.87906194,3
2020-09-28,163309,129735,100374,29361,3391,25970,235,0.009048902579899884,0.14885834061995748,0.04063213105820646,0.2206616284267306,0.11549334150744184,0.17819429423873706,59765678.49271181,8896619.726450961,343711534.383951,3
2020-09-29,160953,127792,98680,29112,3468,25644,289,0.011269692715644986,0.19462731428447663,0.052040395713108,0.303786629886244,0.11912613355317395,0.20003144310181445,79436317.51220933,15460477.134050239,424580926.6647674,3
2020-09-30,150818,119234,91803,27431,3227,24204,229,0.00946124607502892,0.2190146740312472,0.04239728774014801,0.2721112632137221,0.11764062556961102,0.1407657932783166,68525861.64570874,15008169.251045244,324357304.3130698,3
2020-10-01,158153,124071,94433,29638,3438,26200,299,0.011412213740458015,0.20467273390311663,0.04929482421216006,0.27797079382512024,0.11599973007625346,0.14958929805149798,83815846.08572972,17154818.362769138,409590299.8882157,3
2020-10-02,164686,127090,94140,32950,3782,29168,338,0.011588041689522764,0.12520399890741118,0.05204855842185129,0.20954249762003269,0.11477996965098634,0.127760843363442,105317837.95547432,13186214.468308114,480792815.978485,3
2020-10-03,162197,127710,98379,29331,3947,25384,244,0.00961235423889064,0.12323728441454039,0.047765163137976886,0.19982387166966015,0.13456752241655587,0.15507575461455977,60006846.65404911,7395080.827924762,304661314.6758214,3
2020-10-04,190933,146680,110123,36557,6098,30459,284,0.009324009324009324,0.1341734187703294,0.046365949065842384,0.2058609257368193,0.16680799846814565,0.1612415643264005,72828632.24933018,9771666.573259695,345234920.14971435,3
2020-10-05,192905,149390,113207,36183,5883,30300,168,0.005544554455445544,0.15310226444030303,0.039659508609015286,0.20788218246792298,0.16259016665284803,0.1587856715403166,57968733.050560825,8875144.296776298,311097313.6341876,3
2020-10-06,203447,156182,116986,39196,5511,33685,297,0.008816980852011281,0.10553745227925843,0.043218695785284214,0.16857910669938608,0.140601081743035,0.14310161197679686,85510304.62968099,9024539.694239808,435239968.932593,3
2020-10-07,172331,132497,99264,33233,4819,28414,425,0.01495741535862603,0.28196230214847656,0.052598320946047605,0.343464787646413,0.14500646947311407,0.15713638121742585,82618824.15882348,23295393.86062204,368149553.3365543,3
2020-10-08,167390,130454,98912,31542,3786,27756,363,0.013078253350626892,0.19213321383698245,0.04546319193456344,0.29024966084718523,0.12003043560966331,0.17174886989662064,73988678.3910248,14215682.56681849,354530233.413239,3
2020-10-09,162023,127441,98409,29032,3759,25273,375,0.014837969374431211,0.189631037770567,0.05094378616698815,0.3159979696903775,0.12947781758060073,0.22376582149805888,51345846.938353114,9736766.240128592,372214341.4765642,3
2020-10-10,157922,122420,93539,28881,4657,24224,348,0.014365918097754293,0.19369832274481197,0.05498424569786365,0.276095193832216,0.16124787922855857,0.17851120378246807,47860014.38696183,9270404.513297077,313405042.58436966,3
2020-10-11,151252,116494,89444,27050,5479,21571,355,0.016457280608224004,0.17576323110715408,0.061478743068391864,0.23970534908674695,0.20255083179297598,0.168193423556185,42783457.67859452,7519758.759525955,258546848.4941131,3
2020-10-12,164914,130573,102554,28019,3979,24040,381,0.015848585690515806,0.21175492053933942,0.050251614975552306,0.20415278123728087,0.14201077840037118,0.3776817364151685,47870366.57682188,10136785.670663966,361206428.1869285,3
2020-10-13,155518,124434,99034,25400,3749,21651,201,0.00928363585977553,0.09974698866479086,0.04767716535433071,0.3043993287921564,0.1475984251968504,0.3122365494654554,31552669.475779377,3147283.764544458,242785289.60805055,3
2020-10-14,145173,115310,91338,23972,4089,19883,238,0.011970024644168385,0.1516800009241835,0.05418821958952111,0.31321948611663275,0.1705740030035041,0.2842090240554574,37288329.949704304,5655893.921232408,301273832.87331164,3
2020-10-15,140210,112295,89732,22563,3654,18909,237,0.012533714104394732,0.27720468848944574,0.05699596684838009,0.36569026582287395,0.16194654966094935,0.21487261753543785,37038819.4396699,10267334.40479052,275662602.7262195,3
2020-10-16,128903,102197,80573,21624,3528,18096,277,0.015307250221043324,0.1949778999426961,0.05928597854236034,0.28815373218179874,0.16315205327413984,0.1981687271025622,31423204.639735155,6126830.450125145,233441603.20647493,3
2020-10-17,132888,105922,83856,22066,4148,17918,227,0.012668824645607769,0.11707975173435553,0.05982053838484546,0.1789536770375516,0.18798151001540833,0.1566732074575393,24164079.17839618,2829124.3910959344,169303502.05477124,3
2020-10-18,135729,106306,82898,23408,5155,18253,271,0.0148468744863858,0.1908765757157475,0.06903622693096377,0.26992571399202875,0.22022385509227616,0.19020636919561776,28684364.90408056,5475173.349471863,176872923.06414792,3
2020-10-19,169226,129949,101093,28856,4248,24608,292,0.011866059817945383,0.2055354548930215,0.04536318270030496,0.26442209390261584,0.14721375103964512,0.15493513770472483,36022772.580899246,7403956.948922989,224234911.16432393,3
2020-10-20,153034,121093,95322,25771,3298,22473,320,0.014239309393494416,0.17054538545033535,0.05316052927709441,0.25157419138788123,0.12797330332544332,0.1423043166716855,40700439.49422604,6941272.141540832,249300060.68048412,3
2020-10-21,151952,123678,99983,23695,3011,20684,313,0.015132469541674725,0.21665258276556815,0.05541253428993458,0.2755693278477295,0.12707322219877612,0.1200666644968524,47948361.61555195,10388136.38338676,369317164.0696207,3
2020-10-22,139822,111838,88954,22884,3513,19371,349,0.018016622786639822,0.2242613013947446,0.06471770669463381,0.2913201099801988,0.15351337178814892,0.14428610999375638,37513805.05698865,8412894.742349025,324313254.7294259,3
2020-10-23,140264,110657,86781,23876,3449,20427,266,0.013021980711803006,0.17705144848584445,0.04820740492544815,0.24786042564658403,0.14445468252638632,0.1377454567864459,37158349.60621221,6578939.62112328,249562602.26359084,3
2020-10-24,126107,100154,79076,21078,3329,17749,255,0.014367006591920672,0.19997038138147713,0.05213967169560679,0.2574627235591623,0.15793718569124204,0.1235636425018617,23612550.313024007,4721810.691484728,157443032.44796714,3
2020-10-25,129935,103533,81893,21640,3123,18517,258,0.01393314251768645,0.1617470624050596,0.05129390018484288,0.2479439764965033,0.14431608133086876,0.14179397610653072,26949575.65295947,4359014.69492911,175874693.05066192,3
2020-10-26,146887,115020,89015,26005,3756,22249,325,0.014607398085307205,0.012617426486017547,0.056104595270140355,0.02153221695658779,0.144433762737935,0.014291948464184493,910279227.9789712,11485381.240773477,1934576879.149681,3
2020-10-27,143549,115143,91902,23241,3499,19742,366,0.018539155100800325,0.21682062266752258,0.062174605223527385,0.294767526166269,0.15055290219870057,0.13905144588422602,35226433.0321925,7637817.144395763,263655594.42798388,3
2020-10-28,172552,137239,107707,29532,3390,26142,350,0.0133884171065718,0.13830942976473498,0.04662738724095896,0.20450140969555078,0.11479073547338481,0.10513921953554893,67714019.9058393,9365487.480254546,410506142.85774374,3
2020-10-29,175381,140270,110948,29322,3286,26036,330,0.012674758027346751,0.1479906298460541,0.04307346020053202,0.19079688537359532,0.11206602550985609,0.07918475849793082,65906934.78779352,9753608.790468376,346309397.94764256,3
2020-10-30,163899,130569,102768,27801,3464,24337,423,0.017380942597690758,0.19178006674226777,0.05431459300025179,0.23835299497072296,0.12459983453832596,0.10289317954756623,63161653.486979954,12113146.121285006,366929513.47294456,3
2020-10-31,151880,122263,97899,24364,3437,20927,314,0.015004539590003346,0.13199057344259957,0.05504022328024955,0.1810530184381629,0.14106879001805944,0.09887357772240533,36901662.77554612,4870671.630729763,252647884.05819592,3
2020-11-01,152097,125093,102507,22586,2991,19595,381,0.019443735646848686,0.21019000614021077,0.06012574160984681,0.26738545277771225,0.13242716727176126,0.10972615378700426,28699551.465185188,6032358.89868857,225251533.69068918,3
2020-11-02,147864,119940,96517,23423,2923,20500,310,0.015121951219512195,0.18046693323077093,0.05187209153396234,0.24467125627246988,0.12479187123767237,0.11705432245160287,35020803.44478446,6320096.99695787,276822050.466467,3
2020-11-03,140750,112196,88728,23468,3690,19778,364,0.018404287592274245,0.24876457461321946,0.06442815749105164,0.30731326484568017,0.15723538435316176,0.11958283124189892,41409342.73916031,10301177.531520221,272313204.9051478,3
2020-11-04,130898,104819,83843,20976,3897,17079,413,0.024181743661806896,0.2728036043123504,0.07093821510297482,0.3465901336255835,0.1857837528604119,0.17460728599290662,36962793.20315191,10083583.21127189,270918845.1709016,3
2020-11-05,136952,109439,86956,22483,3823,18660,441,0.023633440514469452,0.26856177419243876,0.07614642174087088,0.37985163423963003,0.17003958546457323,0.1832889211943851,54075445.86733031,14522597.68237741,405687995.21234125,3
2020-11-06,133571,107569,85734,21835,3318,18517,634,0.03423880758222174,0.4013502040424766,0.08724524845431647,0.40971287317971056,0.1519578658117701,0.224335494915758,63464671.6022359,25471558.89704615,426658608.2253547,3
2020-11-07,133115,104675,81275,23400,4237,19163,644,0.03360642905599332,0.31365483491988083,0.10111111111111111,0.44625413173559664,0.18106837606837606,0.24067915695151942,59707314.53085959,18727487.882686168,597471566.9844491,3
2020-11-08,119050,95464,76030,19434,3344,16090,425,0.026413921690490987,0.3848487013251821,0.07641247298548935,0.49553089653066595,0.1720695687969538,0.22913500384412727,38785125.5783159,14926405.209548976,238449931.3035813,3
2020-11-09,133680,104462,80732,23730,4181,19549,484,0.02475829965727147,0.36085640277867054,0.0750526759376317,0.4308292752568269,0.1761904761904762,0.19962298064915898,44443797.84353123,16037829.015639113,4713069799.261658,3
2020-11-10,143888,114822,90745,24077,3815,20262,562,0.02773664988648702,0.28929417590780265,0.07559081280890477,0.352876642332491,0.15844997300328115,0.14624150031140684,44819234.01680157,12965943.369709566,284950176.88619566,3
2020-11-11,117064,92437,72468,19969,3614,16355,521,0.031855701620299604,0.32325693833243074,0.09544794431368621,0.4165435774629535,0.18098051980569882,0.1943977064028236,36918792.59854035,11934255.862334158,292511784.34603345,3
2020-11-12,117371,92703,72693,20010,3476,16534,431,0.02606749727833555,0.2869176498761685,0.08245877061469266,0.37976829662154804,0.17371314342828587,0.18176667594032553,38517660.37023856,11051396.592157278,284721408.6159529,3
2020-11-13,139011,110732,86983,23749,3555,20194,497,0.024611270674457758,0.3314915482593095,0.07798223083077183,0.42310938315902574,0.14969051328476987,0.176530954747305,50501676.42951437,16740878.909310397,326550660.6019123,3
2020-11-14,125026,98135,76218,21917,3928,17989,538,0.02990716549002168,0.31329090102287194,0.09695670027832276,0.8187722509464007,0.1792216087968244,0.7479889794727919,43887264.44017893,13749480.619892705,401995403.27172446,3
2020-11-15,143973,111935,86187,25748,5190,20558,613,0.029818075688296527,0.37220869584903243,0.1007845269535498,0.47349984585488286,0.2015690539070996,0.20959706697315122,48278583.210688815,17969708.494289476,315178566.68458235,3
2020-11-16,144146,113714,88583,25131,4127,21004,566,0.026947248143210818,0.37881258050549876,0.08670566232939397,0.46317095544950976,0.16421948987306514,0.1999564468484772,58702217.22512503,22237138.38844395,360386875.4374546,3
2020-11-17,151240,116346,88006,28340,3436,24904,714,0.028670093157725667,0.22282878616578924,0.07170077628793226,0.44584371976668535,0.12124206069160198,0.33749432601237855,75648131.69129431,16856581.360480886,442018706.3474911,3
2020-11-18,130782,102710,79808,22902,2706,20196,522,0.025846702317290554,0.30563634430335845,0.0659767705877216,0.4087459324352735,0.11815561959654179,0.211566816845045,69288185.47984608,21176987.713473197,451747806.6137253,3
2020-11-19,145817,115596,90725,24871,3400,21471,473,0.022029714498626052,0.20723595060258393,0.06276386152547143,0.2806695109346167,0.1367053998632946,0.16015454224382805,58073692.258352906,12034956.820161683,377612766.61846876,3
